country,country_code_m49,year,month,temp_change_c
Southern Africa,018,2022,9,1.419
Southern Africa,018,2023,9,0.708
Southern Africa,018,2024,9,0.918
Southern Africa,018,2025,9,1.924
Southern Africa,018,2020,10,1.742
Southern Africa,018,2021,10,-0.288
Southern Africa,018,2022,10,2.41
Southern Africa,018,2023,10,1.462
Southern Africa,018,2024,10,1.227
Southern Africa,018,2025,10,1.012
Southern Africa,018,2020,11,0.728
Southern Africa,018,2021,11,0.737
Southern Africa,018,2022,11,0.142
Southern Africa,018,2023,11,2.234
Southern Africa,018,2024,11,1.198
Southern Africa,018,2025,11,0.867
Southern Africa,018,2020,12,0.333
Southern Africa,018,2021,12,-0.553
Southern Africa,018,2022,12,0.54
Southern Africa,018,2023,12,0.88
Southern Africa,018,2024,12,1.95
Southern Africa,018,2025,12,0.869
Western Africa,011,2020,1,0.515
Western Africa,011,2021,1,2.274
Western Africa,011,2022,1,0.791
Western Africa,011,2023,1,1.045
Western Africa,011,2024,1,1.797
Western Africa,011,2025,1,1.308
Western Africa,011,2020,2,1.069
Western Africa,011,2021,2,0.565
Western Africa,011,2022,2,0.445
Western Africa,011,2023,2,1.156
Western Africa,011,2024,2,1.514
Western Africa,011,2025,2,1.074
Western Africa,011,2020,3,1.62
Western Africa,011,2021,3,1.246
Western Africa,011,2022,3,1.34
Western Africa,011,2023,3,1.872
Western Africa,011,2024,3,2.605
Western Africa,011,2025,3,2.459
Western Africa,011,2020,4,2.21
Western Africa,011,2021,4,1.657
Western Africa,011,2022,4,1.592
Western Africa,011,2023,4,1.471
Western Africa,011,2024,4,2.934
Western Africa,011,2025,4,1.869
Western Africa,011,2020,5,1.802
Western Africa,011,2021,5,1.505
Western Africa,011,2022,5,1.529
Western Africa,011,2023,5,1.798
Western Africa,011,2024,5,2.726
Western Africa,011,2025,5,1.743
Western Africa,011,2020,6,1.725
Western Africa,011,2021,6,1.668
Western Africa,011,2022,6,1.007
Western Africa,011,2023,6,1.557
Western Africa,011,2024,6,2.124
Western Africa,011,2025,6,1.474
Western Africa,011,2020,7,1.161
Western Africa,011,2021,7,1.512
Western Africa,011,2022,7,1.137
Western Africa,011,2023,7,1.991
Western Africa,011,2024,7,1.335
Western Africa,011,2025,7,0.95
Western Africa,011,2020,8,1.001
Western Africa,011,2021,8,1.243
Western Africa,011,2022,8,0.836
Western Africa,011,2023,8,1.723
Western Africa,011,2024,8,1.164
Western Africa,011,2025,8,0.961
Western Africa,011,2020,9,0.944
Western Africa,011,2021,9,1.654
Western Africa,011,2022,9,0.774
Western Africa,011,2023,9,1.792
Western Africa,011,2024,9,0.712
Western Africa,011,2025,9,1.007
Western Africa,011,2020,10,1.091
Western Africa,011,2021,10,1.94
Western Africa,011,2022,10,0.803
Western Africa,011,2023,10,1.968
Western Africa,011,2024,10,0.97
Western Africa,011,2025,10,1.348
Western Africa,011,2020,11,0.917
Western Africa,011,2021,11,2.457
Western Africa,011,2022,11,0.515
Western Africa,011,2023,11,2.222
Western Africa,011,2024,11,0.556
Western Africa,011,2025,11,1.62
Western Africa,011,2020,12,2.489
Western Africa,011,2021,12,1.897
Western Africa,011,2022,12,1.47
Western Africa,011,2023,12,1.222
Western Africa,011,2024,12,0.608
Western Africa,011,2025,12,1.806
Sub-Saharan Africa,202,2020,1,0.755
Sub-Saharan Africa,202,2021,1,1.249
Sub-Saharan Africa,202,2022,1,0.672
Sub-Saharan Africa,202,2023,1,0.788
Sub-Saharan Africa,202,2024,1,1.424
Sub-Saharan Africa,202,2025,1,0.926
Sub-Saharan Africa,202,2020,2,0.879
Sub-Saharan Africa,202,2021,2,0.517
Sub-Saharan Africa,202,2022,2,0.53
Sub-Saharan Africa,202,2023,2,0.99
Sub-Saharan Africa,202,2024,2,1.741
Sub-Saharan Africa,202,2025,2,1.073
Sub-Saharan Africa,202,2020,3,1.122
Sub-Saharan Africa,202,2021,3,0.856
Sub-Saharan Africa,202,2022,3,0.813
Sub-Saharan Africa,202,2023,3,1.02
Sub-Saharan Africa,202,2024,3,2.262
Sub-Saharan Africa,202,2025,3,1.547
Sub-Saharan Africa,202,2020,4,1.328
Sub-Saharan Africa,202,2021,4,1.168
Sub-Saharan Africa,202,2022,4,1.102
Sub-Saharan Africa,202,2023,4,1.126
Sub-Saharan Africa,202,2024,4,1.637
Sub-Saharan Africa,202,2025,4,1.37
Sub-Saharan Africa,202,2020,5,1.247
Sub-Saharan Africa,202,2021,5,1.078
Sub-Saharan Africa,202,2022,5,1.098
Sub-Saharan Africa,202,2023,5,1.466
Sub-Saharan Africa,202,2024,5,2.413
Sub-Saharan Africa,202,2025,5,1.252
Sub-Saharan Africa,202,2020,6,1.291
Sub-Saharan Africa,202,2021,6,1.529
Sub-Saharan Africa,202,2022,6,0.904
Sub-Saharan Africa,202,2023,6,1.445
Sub-Saharan Africa,202,2024,6,1.718
Sub-Saharan Africa,202,2025,6,1.339
Sub-Saharan Africa,202,2020,7,1.071
Sub-Saharan Africa,202,2021,7,1.042
Sub-Saharan Africa,202,2022,7,1.107
Sub-Saharan Africa,202,2023,7,1.539
Sub-Saharan Africa,202,2024,7,1.796
Sub-Saharan Africa,202,2025,7,1.105
Sub-Saharan Africa,202,2020,8,1.008
Sub-Saharan Africa,202,2021,8,1.138
Sub-Saharan Africa,202,2022,8,0.792
Sub-Saharan Africa,202,2023,8,1.56
Sub-Saharan Africa,202,2024,8,1.417
Sub-Saharan Africa,202,2025,8,1.01
Sub-Saharan Africa,202,2020,9,0.836
Sub-Saharan Africa,202,2021,9,1.317
Sub-Saharan Africa,202,2022,9,0.759
Sub-Saharan Africa,202,2023,9,1.571
Sub-Saharan Africa,202,2024,9,1.191
Sub-Saharan Africa,202,2025,9,1.447
Sub-Saharan Africa,202,2020,10,1.171
Sub-Saharan Africa,202,2021,10,1.156
Sub-Saharan Africa,202,2022,10,1.063
Sub-Saharan Africa,202,2023,10,1.659
Sub-Saharan Africa,202,2024,10,1.037
Sub-Saharan Africa,202,2025,10,1.105
Sub-Saharan Africa,202,2020,11,0.981
Sub-Saharan Africa,202,2021,11,1.738
Sub-Saharan Africa,202,2022,11,0.836
Sub-Saharan Africa,202,2023,11,1.612
Sub-Saharan Africa,202,2024,11,0.865
Sub-Saharan Africa,202,2025,11,1.326
Sub-Saharan Africa,202,2020,12,1.45
Sub-Saharan Africa,202,2021,12,1.352
Sub-Saharan Africa,202,2022,12,0.968
Sub-Saharan Africa,202,2023,12,1.265
Sub-Saharan Africa,202,2024,12,1.012
Sub-Saharan Africa,202,2025,12,1.35
Americas,019,2020,1,1.977
Americas,019,2021,1,3.417
Americas,019,2022,1,1.021
Americas,019,2023,1,2.903
Americas,019,2024,1,2.404
Americas,019,2025,1,2.733
Americas,019,2020,2,1.17
Americas,019,2021,2,0.101
Americas,019,2022,2,0.19
Americas,019,2023,2,0.487
Americas,019,2024,2,3.149
Americas,019,2025,2,1.636
Americas,019,2020,3,1.576
Americas,019,2021,3,1.613
Americas,019,2022,3,1.486
Americas,019,2023,3,1.116
Americas,019,2024,3,2.418
Americas,019,2025,3,2.214
Americas,019,2020,4,0.748
Americas,019,2021,4,1.343
Americas,019,2022,4,0.45
Americas,019,2023,4,1.054
Americas,019,2024,4,2.385
Americas,019,2025,4,1.56
Americas,019,2020,5,0.645
Americas,019,2021,5,0.55
Americas,019,2022,5,0.576
Americas,019,2023,5,2.06
Americas,019,2024,5,1.371
Americas,019,2025,5,1.46
Americas,019,2020,6,1.217
Americas,019,2021,6,1.501
Americas,019,2022,6,1.044
Americas,019,2023,6,1.64
Americas,019,2024,6,1.856
Americas,019,2025,6,1.193
Americas,019,2020,7,1.299
Americas,019,2021,7,0.988
Americas,019,2022,7,1.58
Americas,019,2023,7,1.915
Americas,019,2024,7,1.413
Americas,019,2025,7,1.013
Americas,019,2020,8,1.455
Americas,019,2021,8,1.234
Americas,019,2022,8,1.4
Americas,019,2023,8,1.996
Americas,019,2024,8,1.581
Americas,019,2025,8,1.426
Americas,019,2020,9,1.228
Americas,019,2021,9,1.86
Americas,019,2022,9,1.611
Americas,019,2023,9,2.494
Americas,019,2024,9,2.725
Americas,019,2025,9,2.329
Americas,019,2020,10,0.891
Americas,019,2021,10,2.322
Americas,019,2022,10,1.543
Americas,019,2023,10,2.282
Americas,019,2024,10,2.555
Americas,019,2025,10,2.338
Americas,019,2020,11,1.406
Americas,019,2021,11,1.557
Americas,019,2022,11,0.435
Americas,019,2023,11,2.479
Americas,019,2024,11,2.266
Americas,019,2025,11,2.686
Americas,019,2020,12,2.478
Americas,019,2021,12,1.554
Americas,019,2022,12,1.095
Americas,019,2023,12,4.211
Americas,019,2024,12,2.797
Americas,019,2025,12,1.036
Northern America,021,2020,1,2.453
Northern America,021,2021,1,5.454
Northern America,021,2022,1,0.87
Northern America,021,2023,1,4.438
Northern America,021,2024,1,2.885
Northern America,021,2025,1,3.913
Northern America,021,2020,2,1.19
Northern America,021,2021,2,-0.455
Northern America,021,2022,2,-0.368
Northern America,021,2023,2,0.076
Northern America,021,2024,2,4.067
Northern America,021,2025,2,1.507
Northern America,021,2020,3,1.398
Northern America,021,2021,3,2.253
Northern America,021,2022,3,2.216
Northern America,021,2023,3,0.896
Northern America,021,2024,3,2.66
Northern America,021,2025,3,2.845
Northern America,021,2020,4,0.148
Northern America,021,2021,4,1.428
Northern America,021,2022,4,0.015
Northern America,021,2023,4,0.921
Northern America,021,2024,4,2.644
Northern America,021,2025,4,1.934
Northern America,021,2020,5,0.318
Northern America,021,2021,5,0.401
Northern America,021,2022,5,0.778
Northern America,021,2023,5,2.533
Northern America,021,2024,5,1.613
Northern America,021,2025,5,1.422
Northern America,021,2020,6,1.048
Northern America,021,2021,6,2.03
Northern America,021,2022,6,1.561
Northern America,021,2023,6,1.584
Northern America,021,2024,6,1.56
Northern America,021,2025,6,1.492
Northern America,021,2020,7,1.501
Northern America,021,2021,7,1.083
Northern America,021,2022,7,1.538
Northern America,021,2023,7,1.783
Northern America,021,2024,7,1.669
Northern America,021,2025,7,1.09
Northern America,021,2020,8,1.462
Northern America,021,2021,8,1.181
Northern America,021,2022,8,1.851
Northern America,021,2023,8,1.679
Northern America,021,2024,8,1.622
Northern America,021,2025,8,1.626
Northern America,021,2020,9,0.944
Northern America,021,2021,9,1.8
Northern America,021,2022,9,2.318
Northern America,021,2023,9,2.512
Northern America,021,2024,9,3.085
Northern America,021,2025,9,2.892
Northern America,021,2020,10,0.24
Northern America,021,2021,10,3.084
Northern America,021,2022,10,2.076
Northern America,021,2023,10,2.296
Northern America,021,2024,10,2.786
Northern America,021,2025,10,3.274
Northern America,021,2020,11,1.406
Northern America,021,2021,11,2.066
Northern America,021,2022,11,0.263
Northern America,021,2023,11,2.846
Northern America,021,2024,11,2.897
Northern America,021,2025,11,3.794
Northern America,021,2020,12,3.633
Northern America,021,2021,12,1.735
Northern America,021,2022,12,1.128
Northern America,021,2023,12,6.047
Northern America,021,2024,12,4.064
Northern America,021,2025,12,0.731
Central America,013,2020,1,1.626
Central America,013,2021,1,1.067
Central America,013,2022,1,1.146
Central America,013,2023,1,1.674
Central America,013,2024,1,1.475
Central America,013,2025,1,0.722
Central America,013,2020,2,1.426
Central America,013,2021,2,1.322
Central America,013,2022,2,0.581
Central America,013,2023,2,1.369
Central America,013,2024,2,1.766
Central America,013,2025,2,2.616
Central America,013,2020,3,2.185
Central America,013,2021,3,1.252
Central America,013,2022,3,0.864
Central America,013,2023,3,1.506
Central America,013,2024,3,1.825
Central America,013,2025,3,1.937
Central America,013,2020,4,2.1
Central America,013,2021,4,1.312
Central America,013,2022,4,1.665
Central America,013,2023,4,1.221
Central America,013,2024,4,1.958
Central America,013,2025,4,1.112
Central America,013,2020,5,1.536
Central America,013,2021,5,1.145
Central America,013,2022,5,1.685
Central America,013,2023,5,0.978
Central America,013,2024,5,3.159
Central America,013,2025,5,1.791
Central America,013,2020,6,1.127
Central America,013,2021,6,0.964
Central America,013,2022,6,0.865
Central America,013,2023,6,2.194
Central America,013,2024,6,1.937
Central America,013,2025,6,1.049
Central America,013,2020,7,1.654
Central America,013,2021,7,0.562
Central America,013,2022,7,1.308
Central America,013,2023,7,2.228
Central America,013,2024,7,1.221
Central America,013,2025,7,0.916
Central America,013,2020,8,1.674
Central America,013,2021,8,0.797
Central America,013,2022,8,0.844
Central America,013,2023,8,2.153
Central America,013,2024,8,1.822
Central America,013,2025,8,1.549
Central America,013,2020,9,1.204
Central America,013,2021,9,1.051
Central America,013,2022,9,0.492
Central America,013,2023,9,2.722
Central America,013,2024,9,1.407
Central America,013,2025,9,1.294
Central America,013,2020,10,1.595
Central America,013,2021,10,1.594
Central America,013,2022,10,0.646
Central America,013,2023,10,1.728
Central America,013,2024,10,1.804
Central America,013,2025,10,1.729
Central America,013,2020,11,1.874
Central America,013,2021,11,1.375
Central America,013,2022,11,0.65
Central America,013,2023,11,1.539
Central America,013,2024,11,1.758
Central America,013,2025,11,2.112
Central America,013,2020,12,0.482
Central America,013,2021,12,2.578
Central America,013,2022,12,1.21
Central America,013,2023,12,1.415
Central America,013,2024,12,2.14
Central America,013,2025,12,2.847
Caribbean,029,2020,1,1.515
Caribbean,029,2021,1,0.891
Caribbean,029,2022,1,0.888
Caribbean,029,2023,1,1.389
Caribbean,029,2024,1,1.845
Caribbean,029,2025,1,1.002
Caribbean,029,2020,2,1.925
Caribbean,029,2021,2,1.9
Caribbean,029,2022,2,1.343
Caribbean,029,2023,2,1.562
Caribbean,029,2024,2,0.721
Caribbean,029,2025,2,1.949
Caribbean,029,2020,3,1.04
Caribbean,029,2021,3,1.04
Caribbean,029,2022,3,1.282
Caribbean,029,2023,3,1.117
Caribbean,029,2024,3,1.579
Caribbean,029,2025,3,0.999
Caribbean,029,2020,4,2.074
Caribbean,029,2021,4,0.776
Caribbean,029,2022,4,0.524
Caribbean,029,2023,4,1.046
Caribbean,029,2024,4,1.248
Caribbean,029,2025,4,1.065
Caribbean,029,2020,5,1.757
Caribbean,029,2021,5,1.001
Caribbean,029,2022,5,0.742
Caribbean,029,2023,5,1.146
Caribbean,029,2024,5,1.888
Caribbean,029,2025,5,1.506
Caribbean,029,2020,6,1.588
Caribbean,029,2021,6,0.695
Caribbean,029,2022,6,0.806
Caribbean,029,2023,6,1.657
Caribbean,029,2024,6,1.634
Caribbean,029,2025,6,1.426
Caribbean,029,2020,7,1.343
Caribbean,029,2021,7,0.831
Caribbean,029,2022,7,0.876
Caribbean,029,2023,7,1.849
Caribbean,029,2024,7,1.263
Caribbean,029,2025,7,1.181
Caribbean,029,2020,8,1.227
Caribbean,029,2021,8,0.792
Caribbean,029,2022,8,1.015
Caribbean,029,2023,8,1.799
Caribbean,029,2024,8,1.531
Caribbean,029,2025,8,1.568
Caribbean,029,2020,9,1.171
Caribbean,029,2021,9,1.179
Caribbean,029,2022,9,1.184
Caribbean,029,2023,9,1.913
Caribbean,029,2024,9,2.011
Caribbean,029,2025,9,1.258
Caribbean,029,2020,10,1.278
Caribbean,029,2021,10,1.182
Caribbean,029,2022,10,0.855
Caribbean,029,2023,10,1.78
Caribbean,029,2024,10,2.025
Caribbean,029,2025,10,1.244
Caribbean,029,2020,11,0.878
Caribbean,029,2021,11,1.035
Caribbean,029,2022,11,1.474
Caribbean,029,2023,11,1.583
Caribbean,029,2024,11,1.008
Caribbean,029,2025,11,0.947
Caribbean,029,2020,12,0.901
Caribbean,029,2021,12,1.741
Caribbean,029,2022,12,0.885
Caribbean,029,2023,12,1.228
Caribbean,029,2024,12,1.316
Caribbean,029,2025,12,1.258
South America,005,2020,1,1.343
South America,005,2021,1,0.829
South America,005,2022,1,1.225
South America,005,2023,1,0.869
South America,005,2024,1,1.845
South America,005,2025,1,1.328
South America,005,2020,2,1.091
South America,005,2021,2,0.706
South America,005,2022,2,0.927
South America,005,2023,2,0.94
South America,005,2024,2,2.052
South America,005,2025,2,1.683
South America,005,2020,3,1.76
South America,005,2021,3,0.743
South America,005,2022,3,0.515
South America,005,2023,3,1.382
South America,005,2024,3,2.165
South America,005,2025,3,1.358
South America,005,2020,4,1.407
South America,005,2021,4,1.235
South America,005,2022,4,0.912
South America,005,2023,4,1.224
South America,005,2024,4,2.09
South America,005,2025,4,1.088
South America,005,2020,5,0.976
South America,005,2021,5,0.675
South America,005,2022,5,0.125
South America,005,2023,5,1.539
South America,005,2024,5,0.761
South America,005,2025,5,1.467
South America,005,2020,6,1.467
South America,005,2021,6,0.822
South America,005,2022,6,0.322
South America,005,2023,6,1.644
South America,005,2024,6,2.281
South America,005,2025,6,0.774
South America,005,2020,7,0.957
South America,005,2021,7,0.913
South America,005,2022,7,1.692
South America,005,2023,7,2.065
South America,005,2024,7,1.071
South America,005,2025,7,0.912
South America,005,2020,8,1.419
South America,005,2021,8,1.38
South America,005,2022,8,0.828
South America,005,2023,8,2.439
South America,005,2024,8,1.487
South America,005,2025,8,1.116
South America,005,2020,9,1.647
South America,005,2021,9,2.072
South America,005,2022,9,0.747
South America,005,2023,9,2.446
South America,005,2024,9,2.4
South America,005,2025,9,1.672
South America,005,2020,10,1.733
South America,005,2021,10,1.336
South America,005,2022,10,0.904
South America,005,2023,10,2.348
South America,005,2024,10,2.332
South America,005,2025,10,1.078
South America,005,2020,11,1.352
South America,005,2021,11,0.851
South America,005,2022,11,0.635
South America,005,2023,11,2.093
South America,005,2024,11,1.443
South America,005,2025,11,1.184
South America,005,2020,12,1.104
South America,005,2021,12,1.144
South America,005,2022,12,1.034
South America,005,2023,12,1.986
South America,005,2024,12,1.074
South America,005,2025,12,1.229
Latin America and the Caribbean,419,2020,1,1.38
Latin America and the Caribbean,419,2021,1,0.859
Latin America and the Caribbean,419,2022,1,1.21
Latin America and the Caribbean,419,2023,1,0.974
Latin America and the Caribbean,419,2024,1,1.801
Latin America and the Caribbean,419,2025,1,1.25
Latin America and the Caribbean,419,2020,2,1.145
Latin America and the Caribbean,419,2021,2,0.799
Latin America and the Caribbean,419,2022,2,0.892
Latin America and the Caribbean,419,2023,2,1.002
Latin America and the Caribbean,419,2024,2,1.996
Latin America and the Caribbean,419,2025,2,1.799
Latin America and the Caribbean,419,2020,3,1.799
Latin America and the Caribbean,419,2021,3,0.809
Latin America and the Caribbean,419,2022,3,0.569
Latin America and the Caribbean,419,2023,3,1.392
Latin America and the Caribbean,419,2024,3,2.115
Latin America and the Caribbean,419,2025,3,1.422
Latin America and the Caribbean,419,2020,4,1.501
Latin America and the Caribbean,419,2021,4,1.237
Latin America and the Caribbean,419,2022,4,0.997
Latin America and the Caribbean,419,2023,4,1.221
Latin America and the Caribbean,419,2024,4,2.06
Latin America and the Caribbean,419,2025,4,1.09
Latin America and the Caribbean,419,2020,5,1.056
Latin America and the Caribbean,419,2021,5,0.737
Latin America and the Caribbean,419,2022,5,0.323
Latin America and the Caribbean,419,2023,5,1.465
Latin America and the Caribbean,419,2024,5,1.068
Latin America and the Caribbean,419,2025,5,1.507
Latin America and the Caribbean,419,2020,6,1.428
Latin America and the Caribbean,419,2021,6,0.837
Latin America and the Caribbean,419,2022,6,0.395
Latin America and the Caribbean,419,2023,6,1.71
Latin America and the Caribbean,419,2024,6,2.229
Latin America and the Caribbean,419,2025,6,0.818
Latin America and the Caribbean,419,2020,7,1.047
Latin America and the Caribbean,419,2021,7,0.869
Latin America and the Caribbean,419,2022,7,1.632
Latin America and the Caribbean,419,2023,7,2.081
Latin America and the Caribbean,419,2024,7,1.092
Latin America and the Caribbean,419,2025,7,0.917
Latin America and the Caribbean,419,2020,8,1.447
Latin America and the Caribbean,419,2021,8,1.3
Latin America and the Caribbean,419,2022,8,0.833
Latin America and the Caribbean,419,2023,8,2.394
Latin America and the Caribbean,419,2024,8,1.528
Latin America and the Caribbean,419,2025,8,1.174
Latin America and the Caribbean,419,2020,9,1.586
Latin America and the Caribbean,419,2021,9,1.935
Latin America and the Caribbean,419,2022,9,0.723
Latin America and the Caribbean,419,2023,9,2.47
Latin America and the Caribbean,419,2024,9,2.274
Latin America and the Caribbean,419,2025,9,1.62
Latin America and the Caribbean,419,2020,10,1.709
Latin America and the Caribbean,419,2021,10,1.364
Latin America and the Caribbean,419,2022,10,0.872
Latin America and the Caribbean,419,2023,10,2.265
Latin America and the Caribbean,419,2024,10,2.263
Latin America and the Caribbean,419,2025,10,1.158
Latin America and the Caribbean,419,2020,11,1.407
Latin America and the Caribbean,419,2021,11,0.917
Latin America and the Caribbean,419,2022,11,0.65
Latin America and the Caribbean,419,2023,11,2.018
Latin America and the Caribbean,419,2024,11,1.474
Latin America and the Caribbean,419,2025,11,1.29
Latin America and the Caribbean,419,2020,12,1.026
Latin America and the Caribbean,419,2021,12,1.326
Latin America and the Caribbean,419,2022,12,1.053
Latin America and the Caribbean,419,2023,12,1.905
Latin America and the Caribbean,419,2024,12,1.206
Latin America and the Caribbean,419,2025,12,1.421
Asia,142,2020,1,2.048
Asia,142,2021,1,1.355
Asia,142,2022,1,1.948
Asia,142,2023,1,1.084
Asia,142,2024,1,2.634
Asia,142,2025,1,2.432
Asia,142,2020,2,2.808
Asia,142,2021,2,3.177
Asia,142,2022,2,1.279
Asia,142,2023,2,2.588
Asia,142,2024,2,1.644
Asia,142,2025,2,1.551
Asia,142,2020,3,2.248
Asia,142,2021,3,2.553
Asia,142,2022,3,2.424
Asia,142,2023,3,3.236
Asia,142,2024,3,1.951
Asia,142,2025,3,2.264
Asia,142,2020,4,1.247
Asia,142,2021,4,1.54
Asia,142,2022,4,2.546
Asia,142,2023,4,1.167
Asia,142,2024,4,2.637
Asia,142,2025,4,2.807
Asia,142,2020,5,1.651
Asia,142,2021,5,1.694
Asia,142,2022,5,1.159
Asia,142,2023,5,0.85
Asia,142,2024,5,1.666
Asia,142,2025,5,1.862
Asia,142,2020,6,1.226
Asia,142,2021,6,1.437
Asia,142,2022,6,1.725
Asia,142,2023,6,1.682
Asia,142,2024,6,2.11
Asia,142,2025,6,1.656
Asia,142,2020,7,1.365
Asia,142,2021,7,1.833
Asia,142,2022,7,1.386
Asia,142,2023,7,1.789
Asia,142,2024,7,1.879
Asia,142,2025,7,1.882
Asia,142,2020,8,1.182
Asia,142,2021,8,1.409
Asia,142,2022,8,1.469
Asia,142,2023,8,1.847
Asia,142,2024,8,2.03
Asia,142,2025,8,1.633
Asia,142,2020,9,1.321
Asia,142,2021,9,1.648
Asia,142,2022,9,1.894
Asia,142,2023,9,1.894
Asia,142,2024,9,1.731
Asia,142,2025,9,1.617
Asia,142,2020,10,0.819
Asia,142,2021,10,0.982
Asia,142,2022,10,1.225
Asia,142,2023,10,2.379
Asia,142,2024,10,1.835
Asia,142,2025,10,1.281
Asia,142,2020,11,1.103
Asia,142,2021,11,1.112
Asia,142,2022,11,1.993
Asia,142,2023,11,2.55
Asia,142,2024,11,2.529
Asia,142,2025,11,1.944
Asia,142,2020,12,-0.001
Asia,142,2021,12,1.853
Asia,142,2022,12,0.423
Asia,142,2023,12,2.025
Asia,142,2024,12,1.088
Asia,142,2025,12,1.996
Central Asia,143,2020,1,5.089
Central Asia,143,2021,1,1.272
Central Asia,143,2022,1,4.62
Central Asia,143,2023,1,0.932
Central Asia,143,2024,1,4.327
Central Asia,143,2025,1,5.06
Central Asia,143,2020,2,6.931
Central Asia,143,2021,2,4.389
Central Asia,143,2022,2,5.463
Central Asia,143,2023,2,3.831
Central Asia,143,2024,2,2.401
Central Asia,143,2025,2,3.455
Central Asia,143,2020,3,5.014
Central Asia,143,2021,3,1.433
Central Asia,143,2022,3,1.909
Central Asia,143,2023,3,7.333
Central Asia,143,2024,3,2.62
Central Asia,143,2025,3,4.517
Central Asia,143,2020,4,2.438
Central Asia,143,2021,4,2.166
Central Asia,143,2022,4,4.686
Central Asia,143,2023,4,2.365
Central Asia,143,2024,4,4.064
Central Asia,143,2025,4,4.969
Central Asia,143,2020,5,2.881
Central Asia,143,2021,5,4.1
Central Asia,143,2022,5,1.276
Central Asia,143,2023,5,1.419
Central Asia,143,2024,5,0.05
Central Asia,143,2025,5,3.575
Central Asia,143,2020,6,1.361
Central Asia,143,2021,6,2.341
Central Asia,143,2022,6,2.136
Central Asia,143,2023,6,2.248
Central Asia,143,2024,6,2.867
Central Asia,143,2025,6,2.401
Central Asia,143,2020,7,1.66
Central Asia,143,2021,7,2.25
Central Asia,143,2022,7,1.41
Central Asia,143,2023,7,2.637
Central Asia,143,2024,7,1.089
Central Asia,143,2025,7,2.197
Central Asia,143,2020,8,0.895
Central Asia,143,2021,8,2.858
Central Asia,143,2022,8,1.253
Central Asia,143,2023,8,1.75
Central Asia,143,2024,8,1.746
Central Asia,143,2025,8,1.866
Central Asia,143,2020,9,-0.245
Central Asia,143,2021,9,0.797
Central Asia,143,2022,9,2.541
Central Asia,143,2023,9,0.66
Central Asia,143,2024,9,-0.084
Central Asia,143,2025,9,1.174
Central Asia,143,2020,10,0.7
Central Asia,143,2021,10,-0.433
Central Asia,143,2022,10,1.848
Central Asia,143,2023,10,3.067
Central Asia,143,2024,10,1.837
Central Asia,143,2025,10,2.125
Central Asia,143,2020,11,-1.083
Central Asia,143,2021,11,-0.075
Central Asia,143,2022,11,1.292
Central Asia,143,2023,11,6.112
Central Asia,143,2024,11,2.323
Central Asia,143,2025,11,4.093
Central Asia,143,2020,12,-3.509
Central Asia,143,2021,12,3.357
Central Asia,143,2022,12,-1.99
Central Asia,143,2023,12,2.683
Central Asia,143,2024,12,1.214
Central Asia,143,2025,12,2.96
Eastern Asia,030,2020,1,2.686
Eastern Asia,030,2021,1,1.452
Eastern Asia,030,2022,1,2.347
Eastern Asia,030,2023,1,1.699
Eastern Asia,030,2024,1,2.483
Eastern Asia,030,2025,1,3.117
Eastern Asia,030,2020,2,3.427
Eastern Asia,030,2021,2,4.557
Eastern Asia,030,2022,2,0.09
Eastern Asia,030,2023,2,3.611
Eastern Asia,030,2024,2,1.335
Eastern Asia,030,2025,2,1.7
Eastern Asia,030,2020,3,2.93
Eastern Asia,030,2021,3,3.794
Eastern Asia,030,2022,3,3.815
Eastern Asia,030,2023,3,3.944
Eastern Asia,030,2024,3,2.711
Eastern Asia,030,2025,3,2.353
Eastern Asia,030,2020,4,1.402
Eastern Asia,030,2021,4,1.163
Eastern Asia,030,2022,4,2.149
Eastern Asia,030,2023,4,1.124
Eastern Asia,030,2024,4,3.231
Eastern Asia,030,2025,4,2.978
Eastern Asia,030,2020,5,1.844
Eastern Asia,030,2021,5,1.287
Eastern Asia,030,2022,5,1.407
Eastern Asia,030,2023,5,0.763
Eastern Asia,030,2024,5,2.594
Eastern Asia,030,2025,5,1.726
Eastern Asia,030,2020,6,1.391
Eastern Asia,030,2021,6,1.3
Eastern Asia,030,2022,6,1.939
Eastern Asia,030,2023,6,1.834
Eastern Asia,030,2024,6,1.774
Eastern Asia,030,2025,6,2.049
Eastern Asia,030,2020,7,0.923
Eastern Asia,030,2021,7,1.902
Eastern Asia,030,2022,7,1.775
Eastern Asia,030,2023,7,1.8
Eastern Asia,030,2024,7,2.207
Eastern Asia,030,2025,7,2.331
Eastern Asia,030,2020,8,1.234
Eastern Asia,030,2021,8,0.696
Eastern Asia,030,2022,8,1.713
Eastern Asia,030,2023,8,1.867
Eastern Asia,030,2024,8,2.495
Eastern Asia,030,2025,8,1.464
Eastern Asia,030,2020,9,1.375
Eastern Asia,030,2021,9,2.331
Eastern Asia,030,2022,9,2.207
Eastern Asia,030,2023,9,2.401
Eastern Asia,030,2024,9,2.39
Eastern Asia,030,2025,9,1.995
Eastern Asia,030,2020,10,0.616
Eastern Asia,030,2021,10,1.168
Eastern Asia,030,2022,10,0.959
Eastern Asia,030,2023,10,2.797
Eastern Asia,030,2024,10,2.083
Eastern Asia,030,2025,10,0.854
Eastern Asia,030,2020,11,1.918
Eastern Asia,030,2021,11,1.247
